,business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,short_inspect_date,short_violation_id,inspect_date,p1_3,p4_6,p7_9,p10_12,p13_18,p19_24,p25_36
3722,89315,Sweetgreen Soma,171 2nd St,San Francisco,CA,94105,,,,,89315_20170824,8/24/2017 0:00,77.0,Routine - Unscheduled,89315_20170824_103131,Moderate risk vermin infestation,Moderate Risk,20170824,103131,2017-08-24,3,0,5,0,0,0,3
3723,4593,Biscoff Coffee Corner,Pier 39  Space Q2,San Francisco,CA,94133,37.80824000000001,-122.410189,"(37.80824, -122.410189)",,4593_20160622,6/22/2016 0:00,98.0,Routine - Unscheduled,4593_20160622_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20160622,103144,2016-06-22,0,0,2,0,0,1,2
3724,62334,Prospect,"318 Spear St 1A, 1B",San Francisco,CA,94105,37.789805,-122.390736,"(37.789805, -122.390736)",,62334_20160916,9/16/2016 0:00,86.0,Routine - Unscheduled,62334_20160916_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20160916,103119,2016-09-16,0,0,0,0,0,4,4
3725,4539,PEET'S COFFEE & TEA,054 WEST PORTAL Ave,San Francisco,CA,94127,37.74028300000001,-122.466459,"(37.740283, -122.466459)",14155730375.0,4539_20160602,6/2/2016 0:00,96.0,Routine - Unscheduled,4539_20160602_103156,Permit license or inspection report not posted,Low Risk,20160602,103156,2016-06-02,0,3,0,0,0,2,3
3726,79347,Tender Greens,266 King St,San Francisco,CA,94107,,,,,79347_20160919,9/19/2016 0:00,96.0,Routine - Unscheduled,79347_20160919_103160,Inadequate HACCP plan record keeping,Low Risk,20160919,103160,2016-09-19,0,0,0,0,0,2,2
3727,2127,NOAH'S BAGELS,2075 CHESTNUT St,San Francisco,CA,94133,37.800653,-122.437386,"(37.800653, -122.437386)",,2127_20180108,1/8/2018 0:00,73.0,Routine - Unscheduled,2127_20180108_103103,High risk food holding temperature,High Risk,20180108,103103,2018-01-08,6,0,0,0,7,0,4
3728,82895,Park Central Hotel SF-Garde Manger,50 03rd St,San Francisco,CA,94103,,,,,82895_20150825,8/25/2015 0:00,85.0,Routine - Unscheduled,82895_20150825_103105,Improper cooling methods,High Risk,20150825,103105,2015-08-25,1,0,0,0,2,0,4
3729,91828,Old Ship,298 Pacific Ave,San Francisco,CA,94111,,,,,91828_20170627,6/27/2017 0:00,79.0,Routine - Unscheduled,91828_20170627_103118,Employee eating or smoking,Moderate Risk,20170627,103118,2017-06-27,0,0,0,6,0,0,6
3730,69957,Daigo Sushi,2450 Clement St,San Francisco,CA,94121,,,,,69957_20150316,3/16/2015 0:00,96.0,Routine - Unscheduled,69957_20150316_103147,Inadequate ventilation or lighting,Low Risk,20150316,103147,2015-03-16,0,0,0,0,4,0,2
3731,5902,Galileo High School,1150 Francisco St,San Francisco,CA,94109,37.803347,-122.424084,"(37.803347, -122.424084)",,5902_20160624,6/24/2016 0:00,98.0,Routine - Unscheduled,5902_20160624_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20160624,103144,2016-06-24,1,0,0,0,0,1,1
3732,60547,Annie's Hot Dogs & Pretzels,"Golden Gate Park, Music Concourse",San Francisco,CA,,37.777122,-122.419639,"(37.777122, -122.419639)",,60547_20160624,6/24/2016 0:00,96.0,Routine - Unscheduled,60547_20160624_103139,Improper food storage,Low Risk,20160624,103139,2016-06-24,0,0,0,2,0,2,2
3733,70839,Rosa Parks Senior Center,1251 Turk St,San Francisco,CA,94102,,,,,70839_20161208,12/8/2016 0:00,89.0,Routine - Unscheduled,70839_20161208_103120,Moderate risk food holding temperature,Moderate Risk,20161208,103120,2016-12-08,0,0,0,0,1,1,1
3734,2274,LA MEDITERRANEE,288 NOE St,San Francisco,CA,94114,37.76448900000001,-122.433195,"(37.764489, -122.433195)",,2274_20160603,6/3/2016 0:00,93.0,Routine - Unscheduled,2274_20160603_103105,Improper cooling methods,High Risk,20160603,103105,2016-06-03,0,1,0,0,0,1,1
3735,78934,Koja Kitchen CA01,343 Clement St,San Francisco,CA,94118,,,,,78934_20160624,6/24/2016 0:00,83.0,Routine - Unscheduled,78934_20160624_103105,Improper cooling methods,High Risk,20160624,103105,2016-06-24,0,0,0,0,2,4,2
3736,5032,MITCHELLS ICE CREAM,688 SAN JOSE Ave,San Francisco,CA,94110,37.744122,-122.422722,"(37.744122, -122.422722)",14155642300.0,5032_20160923,9/23/2016 0:00,96.0,Routine - Unscheduled,5032_20160923_103144,Unapproved or unmaintained equipment or utensils,Low Risk,20160923,103144,2016-09-23,0,0,0,2,0,2,2
3737,7601,Old Blue,Pier 41,San Francisco,CA,94133,37.808494,-122.412,"(37.808494, -122.412)",,7601_20160713,7/13/2016 0:00,98.0,Routine - Unscheduled,7601_20160713_103157,Food safety certificate or food handler card not available,Low Risk,20160713,103157,2016-07-13,1,0,0,0,0,1,1
3738,76817,Lers Ros 16th Street,3189 16th St,San Francisco,CA,94103,,,,14155302992.0,76817_20160902,9/2/2016 0:00,81.0,Routine - Unscheduled,76817_20160902_103132,Improper thawing methods,Moderate Risk,20160902,103132,2016-09-02,0,0,0,0,0,4,1
3739,67584,Stow Lake Boathouse Company,GOLDEN GATE PARK,San Francisco,CA,94132,37.721453,-122.48629,"(37.721453, -122.48629)",14155387059.0,67584_20161103,11/3/2016 0:00,90.0,Routine - Unscheduled,67584_20161103_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,20161103,103124,2016-11-03,0,0,0,0,3,0,1
3740,68894,Craftsman and Wolves,746 Valencia St,San Francisco,CA,94110,37.760955,-122.421552,"(37.760955, -122.421552)",,68894_20161103,11/3/2016 0:00,90.0,Routine - Unscheduled,68894_20161103_103145,Improper storage of equipment utensils or linens,Low Risk,20161103,103145,2016-11-03,1,0,0,0,3,0,2
3741,86059,Gochees Pizza,2 Embarcadero Center,San Francisco,CA,94111,,,,,86059_20160603,6/3/2016 0:00,98.0,Routine - Unscheduled,86059_20160603_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160603,103154,2016-06-03,0,0,1,0,0,1,1
3742,81386,La Trappe Cafe,800 Greenwich St,San Francisco,CA,94133,,,,,81386_20160615,6/15/2016 0:00,96.0,Routine - Unscheduled,81386_20160615_103131,Moderate risk vermin infestation,Moderate Risk,20160615,103131,2016-06-15,0,0,0,0,0,1,1
3743,68467,Yong Fong Co.,612 Clement St,San Francisco,CA,94118,37.782939,-122.465631,"(37.782939, -122.465631)",14155835617.0,68467_20160603,6/3/2016 0:00,98.0,Routine - Unscheduled,68467_20160603_103161,Low risk vermin infestation,Low Risk,20160603,103161,2016-06-03,0,0,0,0,2,1,2
3744,5124,PIZZA HUT #758280,728 GEARY St,San Francisco,CA,94109,37.78647700000001,-122.415454,"(37.786477, -122.415454)",,5124_20171012,10/12/2017 0:00,96.0,Routine - Unscheduled,5124_20171012_103142,Unclean nonfood contact surfaces,Low Risk,20171012,103142,2017-10-12,0,2,0,0,2,0,4
3745,79916,Patxi's Pizza,4042 24th St,San Francisco,CA,94114,,,,14155282000.0,79916_20171019,10/19/2017 0:00,92.0,Routine - Unscheduled,79916_20171019_103121,Inadequate procedures or records for time as a public health control,Moderate Risk,20171019,103121,2017-10-19,0,3,0,0,0,0,2
3746,5980,Presentation Adult Day Health,301 Ellis St,San Francisco,CA,94102,37.785033,-122.411458,"(37.785033, -122.411458)",,5980_20150911,9/11/2015 0:00,96.0,Routine - Unscheduled,5980_20150911_103132,Improper thawing methods,Moderate Risk,20150911,103132,2015-09-11,0,0,0,0,0,0,1
3747,68262,MV Scorpio,Pier 41,San Francisco,CA,94133,,,,,68262_20160713,7/13/2016 0:00,96.0,Routine - Unscheduled,68262_20160713_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20160713,103119,2016-07-13,0,0,0,0,0,1,1
3748,5974,RICHMOND SENIOR CENTER - 3RD FLOOR,6221 GEARY Blvd,San Francisco,CA,94121,37.779943,-122.486199,"(37.779943, -122.486199)",14155756444.0,5974_20161102,11/2/2016 0:00,96.0,Routine - Unscheduled,5974_20161102_103161,Low risk vermin infestation,Low Risk,20161102,103161,2016-11-02,0,0,0,0,2,0,2
3749,68070,Per Diem,564 Market St #140,San Francisco,CA,94104,37.789575,-122.401091,"(37.789575, -122.401091)",,68070_20161102,11/2/2016 0:00,89.0,Routine - Unscheduled,68070_20161102_103103,High risk food holding temperature,High Risk,20161102,103103,2016-11-02,0,4,0,0,2,0,4
3750,4667,EMPIRE THEATRE,085 WEST PORTAL Ave,San Francisco,CA,94127,37.739883,-122.466749,"(37.739883, -122.466749)",14155664950.0,4667_20160602,6/2/2016 0:00,96.0,Routine - Unscheduled,4667_20160602_103129,Insufficient hot water or running water,Moderate Risk,20160602,103129,2016-06-02,0,0,0,0,0,1,1
3751,6913,XTRA OIL CORP,3750 03rd St,San Francisco,CA,94124,37.743151,-122.38791299999998,"(37.743151, -122.387913)",,6913_20161102,11/2/2016 0:00,98.0,Routine - Unscheduled,6913_20161102_103156,Permit license or inspection report not posted,Low Risk,20161102,103156,2016-11-02,0,0,0,0,1,0,1
3752,87167,Poke Bowl,1250 Ocean Ave,San Francisco,CA,94112,,,,14155666408.0,87167_20171229,12/29/2017 0:00,77.0,Routine - Unscheduled,87167_20171229_103148,No thermometers or uncalibrated thermometers,Low Risk,20171229,103148,2017-12-29,0,6,0,5,0,0,6
3753,67093,Katherine Delmar Burke School,7070 California St,San Francisco,CA,94121,37.783563,-122.493134,"(37.783563, -122.493134)",,67093_20160923,9/23/2016 0:00,96.0,Routine - Unscheduled,67093_20160923_103120,Moderate risk food holding temperature,Moderate Risk,20160923,103120,2016-09-23,0,0,0,0,2,1,2
3754,68366,Flying Pig Bistro,433 South Van Ness Ave,San Francisco,CA,94103,37.766324,-122.417565,"(37.766324, -122.417565)",,68366_20170109,1/9/2017 0:00,77.0,Routine - Unscheduled,68366_20170109_103123,Food in poor condition,Moderate Risk,20170109,103123,2017-01-09,0,4,0,0,6,0,4
3755,87443,Evil Eye,2937 Mission St,San Francisco,CA,94110,,,,14155813779.0,87443_20180104,1/4/2018 0:00,88.0,Routine - Unscheduled,87443_20180104_103150,Improper or defective plumbing,Low Risk,20180104,103150,2018-01-04,4,0,0,0,0,0,4
3756,60554,Matching Half,1799 McAllister St,San Francisco,CA,94115,37.777363,-122.441446,"(37.777363, -122.441446)",,60554_20150420,4/20/2015 0:00,98.0,Routine - Unscheduled,60554_20150420_103143,Inadequate warewashing facilities or equipment,Low Risk,20150420,103143,2015-04-20,0,0,0,0,0,0,1
3757,77772,Happy Donut,6 06th St,San Francisco,CA,94103,,,,,77772_20160922,9/22/2016 0:00,88.0,Routine - Unscheduled,77772_20160922_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20160922,103119,2016-09-22,0,4,0,0,0,4,7
3758,33011,Jackson Place Cafe - Commissary,633 Battery St,San Francisco,CA,94111,37.797076,-122.400821,"(37.797076, -122.400821)",,33011_20160606,6/6/2016 0:00,93.0,Routine - Unscheduled,33011_20160606_103109,Unclean or unsanitary food contact surfaces,High Risk,20160606,103109,2016-06-06,0,0,0,0,1,1,1
3759,83135,Sqwers Restaurant,3015 Geary Blvd,San Francisco,CA,94118,,,,14155709979.0,83135_20161017,10/17/2016 0:00,68.0,Routine - Unscheduled,83135_20161017_103132,Improper thawing methods,Moderate Risk,20161017,103132,2016-10-17,4,0,0,0,7,0,4
3760,5096,POPEYES-GENEVA & MISSION,890 Geneva Ave,San Francisco,CA,94112,37.716643,-122.441187,"(37.716643, -122.441187)",14155232089.0,5096_20160720,7/20/2016 0:00,92.0,Routine - Unscheduled,5096_20160720_103151,Inadequate or unsanitary refuse containers or area or no garbage service,Low Risk,20160720,103151,2016-07-20,3,0,0,0,2,3,3
3761,75375,Goku,3232 16th St,San Francisco,CA,94103,,,,14150550005.0,75375_20160627,6/27/2016 0:00,87.0,Routine - Unscheduled,75375_20160627_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160627,103154,2016-06-27,0,0,0,0,0,4,4
3762,79366,Original Bakery,1343 Powell St,San Francisco,CA,94133,,,,,79366_20160706,7/6/2016 0:00,66.0,Routine - Unscheduled,79366_20160706_103102,Unclean hands or improper use of gloves,High Risk,20160706,103102,2016-07-06,0,2,0,0,0,8,6
3763,87260,Senor Sisig,2277 Shafter Ave,San Francisco,CA,94124,,,,,87260_20161102,11/2/2016 0:00,98.0,Routine - Unscheduled,87260_20161102_103154,Unclean or degraded floors walls or ceilings,Low Risk,20161102,103154,2016-11-02,0,1,0,0,1,0,1
3764,62824,Rancho Grande Taqueria,855 Divisadero St,San Francisco,CA,94117,37.777573,-122.438343,"(37.777573, -122.438343)",14155678226.0,62824_20161208,12/8/2016 0:00,77.0,Routine - Unscheduled,62824_20161208_103130,Inadequate sewage or wastewater disposal,Moderate Risk,20161208,103130,2016-12-08,0,0,0,0,5,0,4
3765,1362,RESTAURANTE FAMILIAR,4499 MISSION St,San Francisco,CA,94112,37.726402,-122.433476,"(37.726402, -122.433476)",14155336100.0,1362_20160720,7/20/2016 0:00,84.0,Routine - Unscheduled,1362_20160720_103105,Improper cooling methods,High Risk,20160720,103105,2016-07-20,0,0,0,3,0,3,3
3766,79661,"Calibur, Inc.",68 West Portal Ave,San Francisco,CA,94127,,,,14155775799.0,79661_20160602,6/2/2016 0:00,94.0,Routine - Unscheduled,79661_20160602_103120,Moderate risk food holding temperature,Moderate Risk,20160602,103120,2016-06-02,0,0,0,0,0,2,2
3767,87401,Souvla,531 Divisadero St,San Francisco,CA,94117,,,,14155405458.0,87401_20160708,7/8/2016 0:00,93.0,Routine - Unscheduled,87401_20160708_103103,High risk food holding temperature,High Risk,20160708,103103,2016-07-08,0,0,0,0,0,1,1
3768,84711,Thainery,380 Bush St #3,San Francisco,CA,94104,,,,,84711_20161102,11/2/2016 0:00,96.0,Routine - Unscheduled,84711_20161102_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20161102,103149,2016-11-02,0,0,2,0,2,0,2
3769,88500,Split Bread,2300 Polk St,San Francisco,CA,94109,,,,,88500_20180103,1/3/2018 0:00,90.0,Routine - Unscheduled,88500_20180103_103120,Moderate risk food holding temperature,Moderate Risk,20180103,103120,2018-01-03,3,0,0,0,1,0,3
3770,71780,Veterans Commons,150 Otis St,San Francisco,CA,94103,,,,14155254788.0,71780_20160324,3/24/2016 0:00,,Routine - Unscheduled,71780_20160324_103129,Insufficient hot water or running water,Moderate Risk,20160324,103129,2016-03-24,0,2,0,0,0,0,3
3771,82892,Asha Tea House,17 Kearny St,San Francisco,CA,94108,,,,,82892_20161101,11/1/2016 0:00,87.0,Routine - Unscheduled,82892_20161101_103156,Permit license or inspection report not posted,Low Risk,20161101,103156,2016-11-01,0,2,0,0,4,0,2
3772,146,DEJA VU PIZZA & PASTA,3227 16th St,San Francisco,CA,94103,37.764713,-122.424709,"(37.764713, -122.424709)",14155251600.0,146_20161017,10/17/2016 0:00,84.0,Routine - Unscheduled,146_20161017_103120,Moderate risk food holding temperature,Moderate Risk,20161017,103120,2016-10-17,0,0,0,0,5,5,2
3773,11610,On Lok,225 30th St,San Francisco,CA,94131,37.742129,-122.425006,"(37.742129, -122.425006)",14155644359.0,11610_20161227,12/27/2016 0:00,90.0,Routine - Unscheduled,11610_20161227_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20161227,103119,2016-12-27,0,0,0,0,1,0,2
3774,2941,Harrington's Bar & Grill,245 Front St,San Francisco,CA,94111,37.793914,-122.398984,"(37.793914, -122.398984)",,2941_20160720,7/20/2016 0:00,73.0,Routine - Unscheduled,2941_20160720_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160720,103154,2016-07-20,0,3,0,0,0,7,3
3775,19058,Moscone Center West - 1st Flr. Pantry,800 Howard St 1st Floor,San Francisco,CA,94103,37.783257,-122.402816,"(37.783257, -122.402816)",14155974040.0,19058_20160602,6/2/2016 0:00,94.0,Routine - Unscheduled,19058_20160602_103131,Moderate risk vermin infestation,Moderate Risk,20160602,103131,2016-06-02,0,0,0,0,1,2,1
3776,74761,Los Shucos Latin Hot Dogs,3224 1/2 22nd St,San Francisco,CA,94110,,,,14150455933.0,74761_20161103,11/3/2016 0:00,96.0,Routine - Unscheduled,74761_20161103_103120,Moderate risk food holding temperature,Moderate Risk,20161103,103120,2016-11-03,0,2,0,0,1,1,2
3777,9684,Episocopal Community Services,1001 Polk St.,San Francisco,CA,94109,37.785908,-122.41981,"(37.785908, -122.41981)",,9684_20151002,10/2/2015 0:00,81.0,Routine - Unscheduled,9684_20151002_103143,Inadequate warewashing facilities or equipment,Low Risk,20151002,103143,2015-10-02,0,4,0,0,4,0,6
3778,32897,On Lok Senior Health Services,1000 Montgomery St,San Francisco,CA,94133,37.798281,-122.403775,"(37.798281, -122.403775)",,32897_20160509,5/9/2016 0:00,,Routine - Scheduled,32897_20160509_103157,Food safety certificate or food handler card not available,Low Risk,20160509,103157,2016-05-09,0,0,0,0,0,2,2
3779,79974,"Antonelli Brothers Meat, Fish, and Poultry Inc.",3585 California St,San Francisco,CA,94118,,,,14155757413.0,79974_20161017,10/17/2016 0:00,94.0,Routine - Unscheduled,79974_20161017_103161,Low risk vermin infestation,Low Risk,20161017,103161,2016-10-17,0,3,0,0,3,0,3
3780,2973,KOH SAMUI & THE MONKEY,415 BRANNAN St,San Francisco,CA,94107,37.779777,-122.394673,"(37.779777, -122.394673)",14155579885.0,2973_20160224,2/24/2016 0:00,96.0,Routine - Unscheduled,2973_20160224_103133,Foods not protected from contamination,Moderate Risk,20160224,103133,2016-02-24,0,0,3,0,0,0,1
3781,121,Akikos Sushi,431 Bush St,San Francisco,CA,94108,37.790643,-122.404676,"(37.790643, -122.404676)",,121_20151020,10/20/2015 0:00,86.0,Routine - Unscheduled,121_20151020_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,20151020,103119,2015-10-20,0,0,0,3,0,0,4
3782,67923,Old Skool Cafe,1429 Mendell St,San Francisco,CA,94124,37.73434,-122.390559,"(37.73434, -122.390559)",,67923_20150507,5/7/2015 0:00,90.0,Routine - Unscheduled,67923_20150507_103131,Moderate risk vermin infestation,Moderate Risk,20150507,103131,2015-05-07,0,0,0,0,3,0,3
3783,5183,St Mary's Cathedral/Convention Center,1111 Gough St,San Francisco,CA,94109,37.784361,-122.424554,"(37.784361, -122.424554)",,5183_20160718,7/18/2016 0:00,,Routine - Scheduled,5183_20160718_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,20160718,103116,2016-07-18,0,0,0,1,0,2,1
3784,65770,Haight Street Happy Donuts,1794 HAIGHT St,San Francisco,CA,94117,37.769438,-122.451771,"(37.769438, -122.451771)",,65770_20151013,10/13/2015 0:00,90.0,Routine - Unscheduled,65770_20151013_103129,Insufficient hot water or running water,Moderate Risk,20151013,103129,2015-10-13,0,0,0,0,2,0,3
3785,69215,The Rib Whip (#1/Cedar Hill),Off The Grid,San Francisco,CA,94102,37.779847,-122.418985,"(37.779847, -122.418985)",,69215_20150831,8/31/2015 0:00,91.0,Routine - Unscheduled,69215_20150831_103112,No hot water or running water,High Risk,20150831,103112,2015-08-31,0,0,0,0,0,0,2
3786,5212,MARTIN DE PORRES HOUSE OF HOSP,225 Potrero Ave,San Francisco,CA,94103,37.766759,-122.407571,"(37.766759, -122.407571)",14155550240.0,5212_20151007,10/7/2015 0:00,86.0,Routine - Unscheduled,5212_20151007_103154,Unclean or degraded floors walls or ceilings,Low Risk,20151007,103154,2015-10-07,0,0,4,0,0,0,4
3787,82550,SF Rescue Mission,140 Turk St,San Francisco,CA,94102,,,,,82550_20160812,8/12/2016 0:00,,Routine - Unscheduled,82550_20160812_103154,Unclean or degraded floors walls or ceilings,Low Risk,20160812,103154,2016-08-12,0,0,2,0,0,4,2
3788,78769,St. Anthony Foundation,121 Golden Gate Ave,San Francisco,CA,94102,,,,,78769_20160324,3/24/2016 0:00,,Routine - Unscheduled,78769_20160324_103150,Improper or defective plumbing,Low Risk,20160324,103150,2016-03-24,0,0,1,0,0,0,2
3789,85271,The Fine Mousse,1098 Jackson St,San Francisco,CA,94133,,,,,85271_20161014,10/14/2016 0:00,84.0,Routine - Unscheduled,85271_20161014_103154,Unclean or degraded floors walls or ceilings,Low Risk,20161014,103154,2016-10-14,0,0,0,0,6,0,6
3790,39936,Sodexo at Academy of Art University,620 Sutter St  2nd Floor,San Francisco,CA,94102,37.788978,-122.410684,"(37.788978, -122.410684)",,39936_20161128,11/28/2016 0:00,96.0,Routine - Unscheduled,39936_20161128_103156,Permit license or inspection report not posted,Low Risk,20161128,103156,2016-11-28,0,0,0,0,2,0,2
3791,3424,CAFE PHOENIX,1234 INDIANA St,San Francisco,CA,94107,37.754938,-122.390975,"(37.754938, -122.390975)",,3424_20150804,8/4/2015 0:00,92.0,Routine - Unscheduled,3424_20150804_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20150804,103149,2015-08-04,3,0,0,0,2,0,3
3792,744,Cafe Bellini,865 MARKET St C45,San Francisco,CA,94103,37.784317,-122.40756299999998,"(37.784317, -122.407563)",14155341075.0,744_20160624,6/24/2016 0:00,90.0,Routine - Unscheduled,744_20160624_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,20160624,103149,2016-06-24,1,0,0,0,2,3,1
